,bathrooms,bedrooms,carspaces,postcode,train_distance,train_count,hospital_count,shopping_mall_distance,shopping_mall_count,bench,cafe,childcare,fast_food,kindergarten,parking,restaurant,place_of_worship,university,garden,park,playground,pitch,offence count,incidents recorded,bus_distance,bus_count,school_count,school_distance,tram_distance,tram_count,rent,Median_age,median,population,has_bond,count,distance_to_melbourne
4407,0.0,0.0,0.0,3052,1.615,1,6,1.245,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.225,16,3,133123.72200000694,0.258,16,6.396929655216146,32,52419.265726631806,8321,1,292,2427.7
4408,2.0,4.0,1.0,3052,1.516,1,6,1.528,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.153,16,3,133124.06200000693,0.169,16,6.907755278982137,32,52419.265726631806,8321,1,292,2618.3
4409,1.0,2.0,0.0,3052,0.88,1,6,2.028,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.188,16,3,133124.83900000693,0.474,16,5.966146739123692,32,52419.265726631806,8321,1,292,4851.9
4410,1.0,1.0,2.0,3052,0.8912500000000001,1,6,2.0337500000000004,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.19025000000000003,16,3,33281.98925000173,0.48100000000000004,16,5.766147689564097,32,56496.82546111411,7368,0,292,4871.525
4411,2.0,2.0,2.0,3052,0.7822500000000001,1,6,1.41075,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.1825,16,3,33282.908000001735,0.38875,16,6.1805211740351815,32,56496.82546111411,7368,0,292,4616.099999999999
4412,1.0,3.0,0.0,3052,0.7083333333333334,1,6,1.9286666666666665,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.5653333333333334,16,3,44378.090000002325,0.14966666666666667,16,6.36283670550934,32,56496.82546111411,7368,0,292,3654.2666666666664
4413,2.0,4.0,0.0,3052,0.812,1,6,1.363,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.313,16,3,133135.22300000698,0.159,16,7.003065458786462,32,52419.265726631806,8321,1,292,3441.2
4414,2.0,3.0,3.0,3052,0.274,1,6,2.17,0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,3.0,4.0,96.0,11719,9794,0.929,16,3,133136.301000007,0.15,16,6.902742737158593,32,52419.265726631806,8321,0,292,3992.2
4415,3.0,4.0,2.0,3008,1.3345,0,0,0.42266666666666675,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,1.1426666666666665,5,1,22190.02666666784,0.32866666666666666,15,7.349126595830394,32,57277.84689227211,16964,0,2550,3507.8000000000006
4416,2.0,2.0,2.0,3008,1.4993986928104568,0,0,0.5008235294117647,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,0.6247581699346411,5,1,871.0331111111556,0.16566013071895425,15,6.552466035351184,32,57277.84689227211,16964,0,2550,2785.6130718954246
4417,3.0,4.0,1.0,3008,1.077,0,0,0.187,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,1.167,5,1,66634.44200000342,0.169,15,6.714924038576145,32,56615.00190342805,15942,1,2550,2736.5
4418,3.0,2.0,1.0,3008,0.9318333333333334,0,0,0.3591666666666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,0.6401666666666667,5,1,22211.849166667806,0.10866666666666668,15,6.335793720109394,32,56615.00190342805,15942,1,2550,2075.616666666667
4419,3.0,3.0,4.0,3008,1.148,0,0,0.236,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,1.105,5,1,66636.00750000341,0.225,15,7.463684036691202,32,56615.00190342805,15942,0,2550,2811.6
4420,3.0,5.0,3.0,3008,1.033,0,0,0.118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25125,18185,1.043,5,1,133272.34100000683,0.122,15,7.495541943884256,32,55510.15371408616,16678,0,2550,2659.8
4421,2.0,5.0,2.0,3145,0.5319999999999999,4,1,0.5314,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.4648,57,6,26655.21960000136,1.3558,18,6.602063351243565,42,62727.62292216229,22154,1,631,16143.36
4422,3.0,4.0,2.0,3183,1.007,1,2,2.142,0,248.0,54.0,0.0,26.0,1.0,103.0,69.0,2.0,0.0,101.0,26.0,9.0,58.0,13527,10100,0.184,21,4,133276.3100000068,0.284,19,6.907755278982137,34,64159.99802934876,23380,1,841,10409.9
4423,1.0,1.0,0.0,3161,0.7005,0,2,0.6979166666666666,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,5512,0.26808333333333334,26,3,11106.864250000566,0.23475000000000001,24,5.880660534790924,36,65415.84939016698,22834,0,452,12132.241666666667
4424,3.0,3.0,2.0,3161,0.752,0,2,0.843,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,5512,0.014,26,3,66641.8675000034,0.667,24,6.879602360876589,38,62643.82766065378,23380,0,452,13129.1
4425,5.0,5.0,3.0,3161,1.314,0,2,1.224,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,5512,0.378,26,3,133284.5440000068,0.418,24,7.824046010856292,38,62643.82766065378,23380,0,452,10474.5
4426,2.0,2.0,3.0,3161,0.9170000000000001,0,2,1.4479999999999997,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,5512,0.273,26,3,44429.73133333559,0.09900000000000002,24,6.197754805358287,36,65415.84939016698,22834,0,452,9230.4
4427,3.0,3.0,1.0,3161,1.155,0,2,1.417,0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800,5512,0.139,26,3,66645.8540000034,0.468,24,6.571083002350254,37,64015.03720476887,22739,0,452,9681.5
4428,1.0,3.0,2.0,3013,1.0193076923076925,1,0,2.2102307692307694,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.10546153846153847,59,4,10253.689461538985,2.662615384615385,0,6.243370819743486,41,81143.40398482422,15654,0,232,24560.830769230768
4429,2.0,3.0,1.0,3013,0.7679999999999999,1,0,2.1923333333333335,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.15333333333333335,59,4,44433.194666668925,2.6493333333333333,0,6.488255482199702,41,81143.40398482422,15654,0,232,86819.99999999999
4430,2.0,4.0,1.0,3013,1.2214,1,0,2.408,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.15140000000000003,59,4,26660.368600001362,2.9618,0,6.558173668572967,41,81143.40398482422,15654,1,232,9528.259999999998
4431,0.0,0.0,0.0,3013,1.33525,1,0,2.35425,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.13,59,4,33325.9047500017,2.7910000000000004,0,9.36775693030799,41,81143.40398482422,15654,0,232,9259.8
4432,1.0,2.0,3.0,3013,1.354,1,0,2.435,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.08366666666666667,59,4,44434.94266666893,3.096666666666667,0,6.113012251637286,41,81143.40398482422,15654,1,232,10344.566666666668
4433,3.0,4.0,2.0,3013,1.23275,1,0,2.3427499999999997,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.0805,59,4,33326.84525000171,2.9694999999999996,0,6.602973515957734,41,81143.40398482422,15654,0,232,57787.92500000001
4434,3.0,3.0,2.0,3013,2.036,1,0,2.204,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.097,59,4,66654.49450000342,3.502,0,6.5402495866528145,41,81143.40398482422,15654,1,232,11029.2
4435,1.0,3.0,6.0,3013,1.8965,1,0,2.4050000000000002,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.066,59,4,66655.17750000342,3.3025,0,6.3756498480067485,41,77913.94589740754,15653,1,232,11006.0
4436,3.0,4.0,1.0,3013,1.2545000000000002,1,0,2.2095000000000002,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.11099999999999999,59,4,66655.79500000343,2.9604999999999997,0,6.712343863296489,41,81143.40398482422,15654,0,232,9682.05
4437,2.0,5.0,2.0,3013,1.912,1,0,2.348,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.096,59,4,133312.33500000686,3.364,0,6.551080335043404,41,74975.81662920584,16048,1,232,11085.1
4438,1.0,4.0,2.0,3013,0.7753333333333333,1,0,2.027333333333333,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.11433333333333334,59,4,44437.93233333562,2.4629999999999996,0,6.578993911083907,41,77913.94589740754,15653,1,232,10141.233333333334
4439,2.0,2.0,2.0,3013,0.445,1,0,1.995,0,21.0,8.0,1.0,2.0,2.0,44.0,8.0,6.0,0.0,4.0,36.0,17.0,64.0,8411,6843,0.138,59,4,133314.37600000686,2.32,0,6.345636360828596,41,74975.81662920584,16048,1,232,8601.5
4440,1.0,0.0,1.0,3162,1.337,0,3,1.899,0,64.0,36.0,8.0,37.0,11.0,238.0,89.0,30.0,0.0,21.0,159.0,66.0,190.0,8280,6403,0.832,31,5,133314.51000000685,0.035,21,5.703782474656201,45,63121.15448899835,18691,0,198,13583.4
4441,1.0,2.0,0.0,3145,0.5668,4,1,1.0278,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.168,57,6,26663.28460000137,0.4928,18,6.151535276638098,42,62727.62292216229,22154,1,631,13486.26
4442,3.0,5.0,1.0,3145,0.89,4,1,0.8785000000000001,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.3255,57,6,66658.62800000342,0.40249999999999997,18,7.296269611252461,42,61967.55420065017,22221,1,631,14411.900000000001
4443,1.0,1.0,2.0,3145,0.256,4,1,1.554,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.147,57,6,133317.77500000683,0.739,18,6.052089168924417,42,61155.15874217006,23062,1,631,14289.8
4444,1.0,3.0,0.0,3145,1.086,4,1,1.04,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.173,57,6,133318.37200000684,0.328,18,6.5998704992128365,42,61155.15874217006,23062,1,631,13193.1
4445,3.0,5.0,3.0,3145,0.553,4,1,0.438,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.344,57,6,66660.07750000342,0.6405000000000001,18,6.745236349484363,42,62727.62292216229,22154,1,631,15602.45
4446,3.0,6.0,2.0,3145,0.952,4,1,0.992,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.322,57,6,133320.29100000684,0.528,18,7.824046010856292,42,61155.15874217006,23062,0,631,14123.0
4447,3.0,2.0,1.0,3145,0.498,4,1,0.406,1,9.0,8.0,2.0,10.0,1.0,65.0,1.0,6.0,0.0,3.0,17.0,14.0,194.0,23686,18571,0.274,57,6,133320.54300000684,0.136,18,5.926926025970411,42,61155.15874217006,23062,1,631,13862.0
4448,1.0,4.0,1.0,3057,1.15,0,0,1.327,0,81.0,64.0,1.0,43.0,12.0,203.0,61.0,14.0,0.0,17.0,85.0,44.0,201.0,8313,7129,0.081,21,3,133321.22400000686,0.066,13,6.429719478039138,34,64836.75136649213,13045,0,489,5775.3
4449,1.0,3.0,0.0,3057,1.385375,0,0,1.60125,0,81.0,64.0,1.0,43.0,12.0,203.0,61.0,14.0,0.0,17.0,85.0,44.0,201.0,8313,7129,0.21987500000000001,21,3,16665.628875000857,0.223125,13,6.542534635267271,34,70745.04102905541,13229,1,489,5882.5375
4450,2.0,3.0,0.0,3057,1.185,0,0,1.479,0,81.0,64.0,1.0,43.0,12.0,203.0,61.0,14.0,0.0,17.0,85.0,44.0,201.0,8313,7129,0.11,21,3,66663.13250000343,0.124,13,6.669543180457808,34,70745.04102905541,13229,1,489,5998.2
4451,1.0,3.0,1.0,3057,1.4012857142857142,0,0,1.7551428571428571,0,81.0,64.0,1.0,43.0,12.0,203.0,61.0,14.0,0.0,17.0,85.0,44.0,201.0,8313,7129,0.1355714285714286,21,3,19047.02371428669,0.23614285714285718,13,6.461949256908719,34,70745.04102905541,13003,0,489,6415.385714285714
4452,3.0,3.0,2.0,3186,0.7572777777777778,4,2,4.028555555555555,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.21188888888888888,72,8,7407.831500000379,1.9737222222222224,0,7.191572586807357,48,69665.57169422676,22805,0,512,13444.094444444443
4453,4.0,4.0,2.0,3188,0.02,1,1,3.216,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.047,52,2,133341.4920000068,2.951,0,7.432483807917119,47,65485.06119949639,18972,1,195,19075.5
4454,2.0,5.0,2.0,3188,0.763,1,1,3.504,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.25,52,2,133341.7170000068,2.419,0,7.52294091807237,47,65485.06119949639,18972,1,195,16583.6
4455,2.0,2.0,2.0,3188,0.3165,1,1,3.08025,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.177,52,2,33335.96500000171,2.9055,0,6.550049474589269,48,69665.57169422676,18367,1,195,17455.325
4456,1.0,3.0,4.0,3188,1.544,1,1,1.739,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.407,52,2,133345.44800000684,3.013,0,6.551080335043404,47,65485.06119949639,18972,1,195,20167.3
4457,1.0,3.0,2.0,3188,1.11525,1,1,1.4780833333333334,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.25558333333333333,52,2,11113.951666667235,2.664166666666667,0,6.346051706143741,48,69665.57169422676,18367,0,195,19843.133333333335
4458,2.0,3.0,3.0,3188,1.293,1,1,1.906,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.098,52,2,133369.2120000068,3.421,0,6.522092798170152,47,65485.06119949639,18972,0,195,20814.0
4459,2.0,3.0,1.0,3188,0.9137500000000001,1,1,2.05125,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.17600000000000002,52,2,33343.6322500017,2.7417499999999997,0,6.562032240184264,48,69665.57169422676,18367,0,195,19202.075
4460,2.0,4.0,4.0,3188,0.841,1,1,0.979,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.363,52,2,133376.68500000678,2.683,0,6.579251212010101,51,65898.78878180266,18972,0,195,19507.5
4461,1.0,4.0,4.0,3188,1.3305,1,1,1.1925,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.162,52,2,66690.45750000338,3.1635,0,6.54852278471002,52,68870.19662972947,18367,0,195,19999.15
4462,4.0,6.0,4.0,3188,0.858,1,1,0.509,0,5.0,6.0,0.0,6.0,3.0,81.0,2.0,5.0,0.0,0.0,37.0,23.0,116.0,11377,8988,0.126,52,2,133383.65500000675,3.343,0,7.090076835776092,51,65898.78878180266,18972,1,195,21040.3
4463,2.0,4.0,4.0,3141,0.788,2,0,1.096,2,40.0,26.0,0.0,14.0,0.0,28.0,46.0,8.0,0.0,7.0,17.0,12.0,58.0,26392,20289,0.269,33,5,133383.98700000675,0.21,19,7.824046010856292,33,71353.6396002792,6955,1,2574,4543.4
4464,2.0,1.0,2.0,3004,1.279,0,3,1.606,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,1.019,3,4,133384.55200000675,0.109,6,7.090076835776092,31,29056.48307852869,6955,1,1426,4399.6
4465,4.0,5.0,2.0,3141,0.872,2,0,1.022,2,40.0,26.0,0.0,14.0,0.0,28.0,46.0,8.0,0.0,7.0,17.0,12.0,58.0,26392,20289,0.146,33,5,133384.73000000676,0.721,19,8.294049640102028,33,71353.6396002792,6955,1,2574,4797.1
4466,2.0,3.0,4.0,3004,1.038,0,3,1.2995,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.28600000000000003,3,4,66692.80200000337,0.063,6,7.422564987572716,31,29456.707191672627,15937,0,1426,5354.95
4467,1.0,5.0,1.0,3004,0.897,0,3,1.156,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.161,3,4,133385.92400000675,0.159,6,6.476972362889683,31,29056.48307852869,6955,1,1426,5240.1
4468,2.0,3.0,2.0,3187,1.1211724137931034,0,0,2.955689655172414,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.3073793103448275,44,4,4600.258965517475,0.9583448275862069,7,6.6887006696775,48,70645.90209541967,16691,0,203,16491.134482758618
4469,4.0,4.0,4.0,3187,1.4264999999999999,0,0,1.9615,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.219,44,4,66704.7755000034,1.6995,7,7.600902459542082,48,68337.51069966625,16695,1,203,18556.1
4470,1.0,3.0,3.0,3187,0.8674999999999999,0,0,1.345,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.1795,44,4,66706.18600000339,2.0795,7,6.393445320558099,48,70645.90209541967,16691,0,203,18784.45
4471,2.0,5.0,2.0,3187,1.5136666666666665,0,0,3.2929999999999997,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.1566666666666667,44,4,44471.213000002266,0.41900000000000004,7,7.443400206387465,48,70645.90209541967,16691,0,203,16643.766666666666
4472,1.0,2.0,2.0,3187,1.3303333333333331,0,0,3.244333333333333,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.26466666666666666,44,4,44471.75266666893,0.6649999999999999,7,6.175463732791493,48,70645.90209541967,16691,0,203,17095.733333333334
4473,2.0,2.0,2.0,3186,0.4718095238095237,4,2,4.2297142857142855,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.167952380952381,72,8,6353.690619047946,1.5146190476190475,0,6.5480989583610905,48,69665.57169422676,22805,0,512,14173.580952380955
4474,1.0,1.0,1.0,3187,1.3435000000000001,0,0,3.3680000000000003,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.17099999999999999,44,4,66714.34250000343,0.475,7,5.8409120007160205,48,70645.90209541967,16691,0,203,16262.599999999999
4475,2.0,3.0,3.0,3187,1.0463333333333333,0,0,3.6573333333333338,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.305,44,4,44476.77866666896,1.053,7,6.744811898616256,48,68337.51069966625,16695,0,203,16572.133333333335
4476,2.0,2.0,1.0,3187,1.0715000000000001,0,0,2.3586666666666667,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.289,44,4,22239.46566666782,1.1598333333333335,7,6.1973417268560524,48,70645.90209541967,16691,0,203,17519.1
4477,3.0,3.0,1.0,3187,0.551,0,0,1.024,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.27,44,4,133438.5040000069,2.365,7,6.476972362889683,48,66383.06180589568,16989,1,203,19100.7
4478,1.0,4.0,5.0,3187,1.682,0,0,3.329,0,26.0,11.0,0.0,13.0,8.0,82.0,12.0,5.0,0.0,0.0,16.0,12.0,52.0,6053,4527,0.142,44,4,133438.6900000069,0.056,7,6.309918278226516,48,66383.06180589568,16989,0,203,16198.0
4479,2.0,4.0,2.0,3190,1.18975,1,0,1.0355,1,40.0,17.0,1.0,3.0,2.0,80.0,23.0,9.0,0.0,1.0,28.0,13.0,54.0,9030,6954,0.21900000000000003,39,1,33361.08725000173,4.594,0,6.665931219299852,37,55477.26664135091,12769,1,118,22619.15
4480,2.0,5.0,2.0,3192,0.998,2,2,1.127,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.293,86,5,133444.6320000069,6.994,0,6.907755278982137,50,63426.14509968998,24775,1,198,26688.8
4481,2.0,2.0,0.0,3192,0.889,2,2,1.355,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.173,86,5,133445.07400000692,7.286,0,6.028278520230698,50,63426.14509968998,24775,1,198,26751.3
4482,1.0,3.0,2.0,3190,0.5316666666666666,1,0,0.6103333333333334,1,40.0,17.0,1.0,3.0,2.0,80.0,23.0,9.0,0.0,1.0,28.0,13.0,54.0,9030,6954,0.20288888888888884,39,1,14828.395222222993,4.7476666666666665,0,6.316251315875878,37,55477.26664135091,12769,0,118,22338.555555555555
4483,2.0,2.0,0.0,3190,0.389,1,0,0.391,1,40.0,17.0,1.0,3.0,2.0,80.0,23.0,9.0,0.0,1.0,28.0,13.0,54.0,9030,6954,0.107,39,1,133457.61400000693,5.551,0,6.173786103901937,37,55477.26664135091,24775,1,118,22002.4
4484,1.0,4.0,2.0,3192,1.229,2,2,1.222,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.3165,86,5,66729.22550000346,7.0024999999999995,0,6.392745530380888,50,67303.28496883102,24542,1,198,26483.6
4485,1.0,1.0,1.0,3192,0.33771428571428574,2,2,0.5867142857142857,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.15742857142857142,86,5,19066.02442857242,6.3839999999999995,0,5.891450405780693,50,67303.28496883102,24542,1,198,25764.81428571429
4486,1.0,0.0,2.0,3192,0.607,2,2,0.924,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.178,86,5,133462.30800000692,6.858,0,6.234410725718371,50,63426.14509968998,24775,1,198,26400.6
4487,1.0,3.0,0.0,3190,0.25,1,0,0.236,1,40.0,17.0,1.0,3.0,2.0,80.0,23.0,9.0,0.0,1.0,28.0,13.0,54.0,9030,6954,0.181,39,1,133463.4370000069,4.636,0,5.940171252720432,37,55477.26664135091,24775,1,118,22339.7
4488,1.0,3.0,8.0,3192,1.622,2,2,0.948,1,4.0,2.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,19027,14652,0.315,86,5,133464.3480000069,8.229,0,6.253828811575473,50,63426.14509968998,24775,1,198,28061.5
4489,2.0,5.0,2.0,3165,1.9395,0,1,2.6465,0,42.0,14.0,0.0,9.0,2.0,20.0,20.0,5.0,0.0,2.0,41.0,8.0,19.0,10582,8081,0.1785,102,6,66732.54900000345,3.152,0,6.554132226512413,37,55477.26664135091,17024,0,355,20766.95
4490,3.0,4.0,1.0,3165,2.04725,0,1,2.2585,0,42.0,14.0,0.0,9.0,2.0,20.0,20.0,5.0,0.0,2.0,41.0,8.0,19.0,10582,8081,0.31475,102,6,33366.96450000172,4.03975,0,6.673944224034327,37,55477.26664135091,17024,0,355,21957.875
4491,1.0,4.0,1.0,3165,1.882,0,1,2.9716666666666662,0,42.0,14.0,0.0,9.0,2.0,20.0,20.0,5.0,0.0,2.0,41.0,8.0,19.0,10582,8081,0.22666666666666668,102,6,44489.72966666896,2.4043333333333337,0,6.4272938365028525,37,55477.26664135091,17024,0,355,19926.166666666668
4492,2.0,4.0,2.0,3186,0.6208181818181819,4,2,4.096303030303029,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.22966666666666669,72,8,4045.009636363847,1.806060606060606,0,7.158088564253933,48,69665.57169422676,22805,0,512,14633.936363636363
4493,1.0,3.0,0.0,3186,0.4095,4,2,3.6455,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.1445,72,8,66743.03250000348,1.0855000000000001,0,6.754492698855507,48,69665.57169422676,22805,0,512,12811.5
4494,4.0,5.0,6.0,3186,1.3775,4,2,3.6975,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.15000000000000002,72,8,66743.91550000348,2.1775,0,7.9283654434119555,47,65485.06119949639,24110,0,512,12062.05
4495,2.0,3.0,3.0,3186,0.6532222222222221,4,2,4.400333333333332,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.20733333333333331,72,8,14832.392666667445,1.8695555555555556,0,6.988510481872198,48,69665.57169422676,22805,0,512,14137.599999999999
4496,2.0,5.0,2.0,3186,1.0613333333333332,4,2,3.873666666666667,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.33266666666666667,72,8,44497.79333333567,2.1266666666666665,0,7.5222228464421015,48,69665.57169422676,22805,1,512,12462.433333333334
4497,3.0,5.0,1.0,3186,0.7729999999999999,4,2,4.0575,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050,9639,0.127,72,8,66747.17650000351,1.0884999999999998,0,7.645136783535887,47,65485.06119949639,24110,0,512,16597.95
